id,idv,slug,version,required_game,required_game_version,required_modloader,required_modloader_version,required_runtime,required_runtime_version,url_modpack,url_modpack_version,
119,12194,ftb-presents-direwolf20-120,1.15.0,minecraft,1.20.1,neoforge,47.1.84,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/12194,
119,12252,ftb-presents-direwolf20-120,1.16.0,minecraft,1.20.1,neoforge,47.1.84,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/12252,
120,11325,ftb-genesis,1.0.0,minecraft,1.19.2,forge,43.2.21,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/11325,
120,11326,ftb-genesis,1.1.0,minecraft,1.19.2,forge,43.2.21,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/11326,
120,11328,ftb-genesis,1.1.1,minecraft,1.19.2,forge,43.2.21,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/11328,
120,11334,ftb-genesis,1.2.0,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/11334,
120,11335,ftb-genesis,1.2.1,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/11335,
120,11336,ftb-genesis,1.2.2,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/11336,
120,11372,ftb-genesis,1.3.0,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/11372,
120,11374,ftb-genesis,1.3.1,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/11374,
120,11404,ftb-genesis,1.3.2,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/11404,
120,11425,ftb-genesis,1.4.0,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/11425,
120,11949,ftb-genesis,1.5.0,minecraft,1.19.2,forge,43.3.13,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/11949,
120,12039,ftb-genesis,1.6.0,minecraft,1.19.2,forge,43.3.13,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/12039,
120,12083,ftb-genesis,1.6.1,minecraft,1.19.2,forge,43.3.13,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/12083,
120,12143,ftb-genesis,1.7.0,minecraft,1.19.2,forge,43.3.13,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/12143,
120,12459,ftb-genesis,1.8.0,minecraft,1.19.2,forge,43.3.13,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/12459,
120,12493,ftb-genesis,1.8.1,minecraft,1.19.2,forge,43.3.13,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120,https://api.feed-the-beast.com/v1/modpacks/public/modpack/120/12493,
121,11736,ftb-presents-fam,1.0.0,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/121,https://api.feed-the-beast.com/v1/modpacks/public/modpack/121/11736,
121,11751,ftb-presents-fam,1.1.0,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/121,https://api.feed-the-beast.com/v1/modpacks/public/modpack/121/11751,
121,11975,ftb-presents-fam,1.1.1,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/121,https://api.feed-the-beast.com/v1/modpacks/public/modpack/121/11975,
121,12144,ftb-presents-fam,1.2.0,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/121,https://api.feed-the-beast.com/v1/modpacks/public/modpack/121/12144,
121,12209,ftb-presents-fam,1.3.0,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/121,https://api.feed-the-beast.com/v1/modpacks/public/modpack/121/12209,
122,11840,ftb-builders-paradise-2,1.0.0,minecraft,1.20.1,forge,47.2.23,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/122,https://api.feed-the-beast.com/v1/modpacks/public/modpack/122/11840,
122,11937,ftb-builders-paradise-2,1.1.0,minecraft,1.20.1,forge,47.2.23,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/122,https://api.feed-the-beast.com/v1/modpacks/public/modpack/122/11937,
122,12266,ftb-builders-paradise-2,1.2.0,minecraft,1.20.1,forge,47.2.23,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/122,https://api.feed-the-beast.com/v1/modpacks/public/modpack/122/12266,
123,12115,ftb-neotech,1.0.0,minecraft,1.20.4,neoforge,20.4.234,java,17.0.11+9,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123/12115,
123,12117,ftb-neotech,1.0.1,minecraft,1.20.4,neoforge,20.4.234,java,17.0.11+9,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123/12117,
123,12128,ftb-neotech,1.1.0,minecraft,1.20.4,neoforge,20.4.237,java,17.0.11+9,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123/12128,
123,12148,ftb-neotech,1.2.0,minecraft,1.20.4,neoforge,20.4.237,java,17.0.11+9,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123/12148,
123,12150,ftb-neotech,1.2.1,minecraft,1.20.4,neoforge,20.4.237,java,17.0.11+9,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123/12150,
123,12165,ftb-neotech,1.3.0,minecraft,1.20.4,neoforge,20.4.237,java,17.0.11+9,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123/12165,
123,12245,ftb-neotech,1.4.0,minecraft,1.20.4,neoforge,20.4.237,java,17.0.11+9,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123/12245,
123,12250,ftb-neotech,1.4.1,minecraft,1.20.4,neoforge,20.4.237,java,17.0.11+9,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123/12250,
123,12255,ftb-neotech,1.4.2,minecraft,1.20.4,neoforge,20.4.237,java,17.0.11+9,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123/12255,
123,12313,ftb-neotech,1.5.0,minecraft,1.20.4,neoforge,20.4.237,java,17.0.11+9,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123/12313,
123,12314,ftb-neotech,1.5.1,minecraft,1.20.4,neoforge,20.4.237,java,17.0.11+9,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123/12314,
123,12328,ftb-neotech,1.6.0,minecraft,1.20.4,neoforge,20.4.237,java,17.0.11+9,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123/12328,
123,12404,ftb-neotech,1.7.0,minecraft,1.20.4,neoforge,20.4.237,java,17.0.11+9,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123,https://api.feed-the-beast.com/v1/modpacks/public/modpack/123/12404,
124,12350,ftb-unstable-121,1.0.0,minecraft,1.21,neoforge,21.0.157,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/124,https://api.feed-the-beast.com/v1/modpacks/public/modpack/124/12350,
124,12351,ftb-unstable-121,1.0.1,minecraft,1.21,neoforge,21.0.157,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/124,https://api.feed-the-beast.com/v1/modpacks/public/modpack/124/12351,
124,12428,ftb-unstable-121,1.1.0,minecraft,1.21,neoforge,21.0.167,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/124,https://api.feed-the-beast.com/v1/modpacks/public/modpack/124/12428,
124,12458,ftb-unstable-121,1.2.0,minecraft,1.21,neoforge,21.0.167,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/124,https://api.feed-the-beast.com/v1/modpacks/public/modpack/124/12458,
124,12630,ftb-unstable-121,1.3.0,minecraft,1.21,neoforge,21.0.167,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/124,https://api.feed-the-beast.com/v1/modpacks/public/modpack/124/12630,
125,12575,ftb-evolution,1.0.0,minecraft,1.21.1,neoforge,21.1.72,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125/12575,
125,12576,ftb-evolution,1.0.1,minecraft,1.21.1,neoforge,21.1.72,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125/12576,
125,12579,ftb-evolution,1.0.3,minecraft,1.21.1,neoforge,21.1.72,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125/12579,
125,12592,ftb-evolution,1.1.0,minecraft,1.21.1,neoforge,21.1.72,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125/12592,
125,12595,ftb-evolution,1.1.1,minecraft,1.21.1,neoforge,21.1.74,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125/12595,
125,12600,ftb-evolution,1.2.0,minecraft,1.21.1,neoforge,21.1.74,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125/12600,
125,12629,ftb-evolution,1.3.0,minecraft,1.21.1,neoforge,21.1.74,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125/12629,
125,100005,ftb-evolution,1.4.0,minecraft,1.21.1,neoforge,21.1.83,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125/100005,
125,100006,ftb-evolution,1.4.1,minecraft,1.21.1,neoforge,21.1.83,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125/100006,
125,100010,ftb-evolution,1.5.0,minecraft,1.21.1,neoforge,21.1.83,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125/100010,
125,100014,ftb-evolution,1.6.0,minecraft,1.21.1,neoforge,21.1.83,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125/100014,
125,100018,ftb-evolution,1.7.0,minecraft,1.21.1,neoforge,21.1.93,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125,https://api.feed-the-beast.com/v1/modpacks/public/modpack/125/100018,
126,12482,ftb-presents-direwolf20-121,1.0.0,minecraft,1.21.1,neoforge,21.1.51,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126/12482,
126,12486,ftb-presents-direwolf20-121,1.1.0,minecraft,1.21.1,neoforge,21.1.51,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126/12486,
126,12491,ftb-presents-direwolf20-121,1.1.1,minecraft,1.21.1,neoforge,21.1.54,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126/12491,
126,12494,ftb-presents-direwolf20-121,1.1.2,minecraft,1.21.1,neoforge,21.1.54,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126/12494,
126,12503,ftb-presents-direwolf20-121,1.2.1,minecraft,1.21.1,neoforge,21.1.61,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126/12503,
126,12530,ftb-presents-direwolf20-121,1.3.0,minecraft,1.21.1,neoforge,21.1.69,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126/12530,
126,12591,ftb-presents-direwolf20-121,1.4.0,minecraft,1.21.1,neoforge,21.1.74,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126/12591,
126,12599,ftb-presents-direwolf20-121,1.4.1,minecraft,1.21.1,neoforge,21.1.74,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126/12599,
126,100001,ftb-presents-direwolf20-121,1.5.0,minecraft,1.21.1,neoforge,21.1.80,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126/100001,
126,100004,ftb-presents-direwolf20-121,1.6.0,minecraft,1.21.1,neoforge,21.1.83,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126/100004,
126,100007,ftb-presents-direwolf20-121,1.7.0,minecraft,1.21.1,neoforge,21.1.83,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126/100007,
126,100008,ftb-presents-direwolf20-121,1.8.0,minecraft,1.21.1,neoforge,21.1.83,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126/100008,
126,100009,ftb-presents-direwolf20-121,1.8.1,minecraft,1.21.1,neoforge,21.1.83,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126/100009,
126,100011,ftb-presents-direwolf20-121,1.8.2,minecraft,1.21.1,neoforge,21.1.83,java,21.0.4+7-LTS,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126,https://api.feed-the-beast.com/v1/modpacks/public/modpack/126/100011,
